corridor_encoded,event_cause_encoded,vehicle_type_encoded,police_station_encoded,zone_encoded,hour_of_day,day_of_week,month,is_peak_hour,is_weekend,is_night,hour_sin,hour_cos,is_high_priority_corridor,is_non_corridor,has_vehicle_type,has_zone,station_load,y_closure,y_priority,y_duration,id,corridor,event_cause,priority,cause_corridor_key,cause_priority_key,cause_station_key,police_station,zone,is_stale_active
19,14,5,53,9,7,6,12,0,1,0,0.9659258262890683,-0.25881904510252063,1,0,1,1,280,0,1,22.74252915,FKID007174,Tumkur Road,vehicle_breakdown,High,vehicle_breakdown_Tumkur Road,vehicle_breakdown_High,vehicle_breakdown_Yeshwanthpura,Yeshwanthpura,West Zone 2,0
14,4,0,18,4,12,6,12,0,1,0,1.2246467991473532e-16,-1.0,1,0,0,1,135,0,1,325.6833299666667,FKID007175,ORR North 1,construction,High,construction_ORR North 1,construction_High,construction_Hebbala,Hebbala,North Zone 1,0
3,4,0,52,5,19,6,12,1,1,0,-0.9659258262890684,0.2588190451025203,1,0,0,1,377,0,1,599.8897666666667,FKID007176,Bellary Road 2,construction,High,construction_Bellary Road 2,construction_High,construction_Yelahanka,Yelahanka,North Zone 2,0
14,6,0,3,3,19,6,12,1,1,0,-0.9659258262890684,0.2588190451025203,1,0,0,1,245,0,1,,FKID007177,ORR North 1,others,High,others_ORR North 1,others_High,others_Banaswadi,Banaswadi,East Zone 2,1
14,6,0,3,4,19,6,12,1,1,0,-0.9659258262890684,0.2588190451025203,1,0,0,1,245,0,1,,FKID007178,ORR North 1,others,High,others_ORR North 1,others_High,others_Banaswadi,Banaswadi,North Zone 1,1
19,14,6,53,8,21,6,12,0,1,0,-0.7071067811865477,0.7071067811865474,1,0,1,1,280,0,1,119.13968028333332,FKID007179,Tumkur Road,vehicle_breakdown,High,vehicle_breakdown_Tumkur Road,vehicle_breakdown_High,vehicle_breakdown_Yeshwanthpura,Yeshwanthpura,West Zone 1,0
11,14,2,17,1,22,6,12,0,1,1,-0.5000000000000004,0.8660254037844384,0,1,1,1,297,1,0,96.72711803333333,FKID007180,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Halasuru Gate,Halasuru Gate,Central Zone 2,0
11,14,4,11,1,22,6,12,0,1,1,-0.5000000000000004,0.8660254037844384,0,1,1,1,212,0,0,,FKID007181,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Cubbon Park,Cubbon Park,Central Zone 2,0
10,14,2,17,1,22,6,12,0,1,1,-0.5000000000000004,0.8660254037844384,1,0,1,1,297,0,1,46.37537601666667,FKID007182,Mysore Road,vehicle_breakdown,High,vehicle_breakdown_Mysore Road,vehicle_breakdown_High,vehicle_breakdown_Halasuru Gate,Halasuru Gate,Central Zone 2,0
11,14,2,45,1,22,6,12,0,1,1,-0.5000000000000004,0.8660254037844384,0,1,1,1,93,0,0,,FKID007183,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Shivajinagar,Shivajinagar,Central Zone 2,0
17,6,0,25,0,23,6,12,0,1,1,-0.25881904510252157,0.9659258262890681,0,0,0,1,127,0,1,4300.172757016667,FKID007184,Old Airport Road,others,High,others_Old Airport Road,others_High,others_Jeevanbheemanagar,Jeevanbheemanagar,Central Zone 1,0
3,14,5,52,4,0,0,12,0,0,1,0.0,1.0,1,0,1,1,377,0,1,34.49597188333333,FKID007185,Bellary Road 2,vehicle_breakdown,High,vehicle_breakdown_Bellary Road 2,vehicle_breakdown_High,vehicle_breakdown_Yelahanka,Yelahanka,North Zone 1,0
21,8,0,6,9,0,0,12,0,0,1,0.0,1.0,1,0,0,1,297,1,1,,FKID007186,West of Chord Road,procession,High,procession_West of Chord Road,procession_High,procession_Byatarayanapura,Byatarayanapura,West Zone 2,0
11,14,2,40,4,3,0,12,0,0,1,0.7071067811865476,0.7071067811865476,0,1,1,1,74,0,0,70.5850728,FKID007187,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Pulikeshinagar(F.Town),Pulikeshinagar(F.Town),North Zone 1,0
3,14,10,32,4,3,0,12,0,0,1,0.7071067811865476,0.7071067811865476,1,0,1,1,272,0,1,,FKID007188,Bellary Road 2,vehicle_breakdown,High,vehicle_breakdown_Bellary Road 2,vehicle_breakdown_High,vehicle_breakdown_Kodigehalli,Kodigehalli,North Zone 1,0
11,13,0,52,5,6,0,12,0,0,0,1.0,6.123233995736766e-17,0,1,0,1,377,1,0,,FKID007189,Non-corridor,tree_fall,Low,tree_fall_Non-corridor,tree_fall_Low,tree_fall_Yelahanka,Yelahanka,North Zone 2,0
11,14,8,23,5,6,0,12,0,0,0,1.0,6.123233995736766e-17,0,1,1,1,197,0,0,,FKID007190,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Jalahalli,Jalahalli,North Zone 2,0
0,8,0,40,4,12,6,12,0,1,0,1.2246467991473532e-16,-1.0,0,0,0,1,74,0,1,,FKID007191,Airport New South Road,procession,High,procession_Airport New South Road,procession_High,procession_Pulikeshinagar(F.Town),Pulikeshinagar(F.Town),North Zone 1,0
19,2,0,39,8,6,0,12,0,0,0,1.0,6.123233995736766e-17,1,0,0,1,178,0,1,23.807276100000003,FKID007192,Tumkur Road,accident,High,accident_Tumkur Road,accident_High,accident_Peenya,Peenya,West Zone 1,0
15,14,5,23,5,8,0,12,1,0,0,0.8660254037844387,-0.4999999999999998,1,0,1,1,197,0,1,,FKID007193,ORR North 2,vehicle_breakdown,High,vehicle_breakdown_ORR North 2,vehicle_breakdown_High,vehicle_breakdown_Jalahalli,Jalahalli,North Zone 2,0
10,6,0,17,0,19,0,12,1,0,0,-0.9659258262890684,0.2588190451025203,1,0,0,1,297,1,1,32.59866376666667,FKID007194,Mysore Road,others,High,others_Mysore Road,others_High,others_Halasuru Gate,Halasuru Gate,Central Zone 1,0
15,14,3,53,8,20,0,12,1,0,0,-0.8660254037844386,0.5000000000000001,1,0,1,1,280,0,1,,FKID007195,ORR North 2,vehicle_breakdown,High,vehicle_breakdown_ORR North 2,vehicle_breakdown_High,vehicle_breakdown_Yeshwanthpura,Yeshwanthpura,West Zone 1,0
11,14,2,0,7,20,0,12,1,0,0,-0.8660254037844386,0.5000000000000001,0,1,1,1,120,0,0,8.523106283333332,FKID007196,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Adugodi,Adugodi,South Zone 2,0
12,14,6,5,2,20,0,12,1,0,0,-0.8660254037844386,0.5000000000000001,1,0,1,1,98,0,1,,FKID007197,ORR East 1,vehicle_breakdown,High,vehicle_breakdown_ORR East 1,vehicle_breakdown_High,vehicle_breakdown_Bellandur,Bellandur,East Zone 1,0
19,14,2,8,5,21,0,12,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,1,1,118,0,1,,FKID007198,Tumkur Road,vehicle_breakdown,High,vehicle_breakdown_Tumkur Road,vehicle_breakdown_High,vehicle_breakdown_Chikkabanavara,Chikkabanavara,North Zone 2,0
7,14,7,33,7,21,0,12,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,1,1,184,0,1,23.53905478333333,FKID007199,Hosur Road,vehicle_breakdown,High,vehicle_breakdown_Hosur Road,vehicle_breakdown_High,vehicle_breakdown_Madiwala,Madiwala,South Zone 2,0
11,14,8,7,1,21,0,12,0,0,0,-0.7071067811865477,0.7071067811865474,0,1,1,1,192,0,0,91.42637688333332,FKID007200,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Chamarajpet,Chamarajpet,Central Zone 2,0
3,14,7,32,4,21,0,12,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,1,1,272,0,1,,FKID007201,Bellary Road 2,vehicle_breakdown,High,vehicle_breakdown_Bellary Road 2,vehicle_breakdown_High,vehicle_breakdown_Kodigehalli,Kodigehalli,North Zone 1,0
19,14,8,53,9,21,0,12,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,1,1,280,0,1,,FKID007202,Tumkur Road,vehicle_breakdown,High,vehicle_breakdown_Tumkur Road,vehicle_breakdown_High,vehicle_breakdown_Yeshwanthpura,Yeshwanthpura,West Zone 2,0
11,14,2,24,6,21,0,12,0,0,0,-0.7071067811865477,0.7071067811865474,0,1,1,1,178,0,0,,FKID007203,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Jayanagara,Jayanagara,South Zone 1,0
21,6,0,34,9,21,0,12,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,0,1,142,0,1,64.12804031666667,FKID007204,West of Chord Road,others,High,others_West of Chord Road,others_High,others_Magadi Road,Magadi Road,West Zone 2,0
1,14,4,37,7,22,0,12,0,0,1,-0.5000000000000004,0.8660254037844384,0,0,1,1,116,0,1,,FKID007205,Bannerghata Road,vehicle_breakdown,High,vehicle_breakdown_Bannerghata Road,vehicle_breakdown_High,vehicle_breakdown_Mico Layout,Mico Layout,South Zone 2,0
7,7,0,1,0,22,0,12,0,0,1,-0.5000000000000004,0.8660254037844384,1,0,0,1,171,0,1,1654.8833694166667,FKID007206,Hosur Road,pot_holes,High,pot_holes_Hosur Road,pot_holes_High,pot_holes_Ashok Nagar,Ashok Nagar,Central Zone 1,0
11,14,2,46,6,0,1,12,0,0,1,0.0,1.0,0,1,1,1,50,0,0,,FKID007207,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Thalagattapura,Thalagattapura,South Zone 1,0
19,14,5,39,8,0,1,12,0,0,1,0.0,1.0,1,0,1,1,178,0,1,72.97621806666666,FKID007208,Tumkur Road,vehicle_breakdown,High,vehicle_breakdown_Tumkur Road,vehicle_breakdown_High,vehicle_breakdown_Peenya,Peenya,West Zone 1,0
19,14,5,39,8,1,1,12,0,0,1,0.25881904510252074,0.9659258262890683,1,0,1,1,178,0,1,8.114047366666666,FKID007209,Tumkur Road,vehicle_breakdown,High,vehicle_breakdown_Tumkur Road,vehicle_breakdown_High,vehicle_breakdown_Peenya,Peenya,West Zone 1,0
10,14,6,17,1,2,1,12,0,0,1,0.49999999999999994,0.8660254037844387,1,0,1,1,297,0,1,47.98083691666667,FKID007210,Mysore Road,vehicle_breakdown,High,vehicle_breakdown_Mysore Road,vehicle_breakdown_High,vehicle_breakdown_Halasuru Gate,Halasuru Gate,Central Zone 2,0
18,7,0,25,10,7,0,1,0,0,0,0.9659258262890683,-0.25881904510252063,1,0,0,0,127,0,1,,FKID007211,Old Madras Road,pot_holes,High,pot_holes_Old Madras Road,pot_holes_High,pot_holes_Jeevanbheemanagar,Jeevanbheemanagar,__MISSING__,1
11,14,2,40,4,2,1,12,0,0,1,0.49999999999999994,0.8660254037844387,0,1,1,1,74,0,0,,FKID007212,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Pulikeshinagar(F.Town),Pulikeshinagar(F.Town),North Zone 1,0
9,8,0,34,1,2,1,12,0,0,1,0.49999999999999994,0.8660254037844387,1,0,0,1,142,1,1,59.50666666666667,FKID007213,Magadi Road,procession,High,procession_Magadi Road,procession_High,procession_Magadi Road,Magadi Road,Central Zone 2,0
11,14,4,12,10,2,1,12,0,0,1,0.49999999999999994,0.8660254037844387,0,1,1,0,37,0,0,,FKID007214,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Devanahalli Airport,Devanahalli Airport,__MISSING__,0
11,8,0,36,1,3,1,12,0,0,1,0.7071067811865476,0.7071067811865476,0,1,0,1,80,1,0,10.73745,FKID007215,Non-corridor,procession,Low,procession_Non-corridor,procession_Low,procession_Malleshwaram,Malleshwaram,Central Zone 2,0
10,14,5,7,1,3,1,12,0,0,1,0.7071067811865476,0.7071067811865476,1,0,1,1,192,0,1,,FKID007216,Mysore Road,vehicle_breakdown,High,vehicle_breakdown_Mysore Road,vehicle_breakdown_High,vehicle_breakdown_Chamarajpet,Chamarajpet,Central Zone 2,0
11,14,6,28,3,3,1,12,0,0,1,0.7071067811865476,0.7071067811865476,0,1,1,1,228,0,0,31.247457216666664,FKID007217,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_K.R. Pura,K.R. Pura,East Zone 2,0
2,14,8,43,9,4,1,12,0,0,1,0.8660254037844386,0.5000000000000001,1,0,1,1,302,0,1,,FKID007218,Bellary Road 1,vehicle_breakdown,High,vehicle_breakdown_Bellary Road 1,vehicle_breakdown_High,vehicle_breakdown_Sadashivanagar,Sadashivanagar,West Zone 2,0
11,14,2,10,1,4,1,12,0,0,1,0.8660254037844386,0.5000000000000001,0,1,1,1,27,0,0,,FKID007219,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_City Market,City Market,Central Zone 2,0
9,14,2,30,9,5,1,12,0,0,1,0.9659258262890683,0.25881904510252074,1,0,1,1,224,0,1,,FKID007220,Magadi Road,vehicle_breakdown,High,vehicle_breakdown_Magadi Road,vehicle_breakdown_High,vehicle_breakdown_Kamakshipalya,Kamakshipalya,West Zone 2,0
10,14,2,26,8,6,1,12,0,0,0,1.0,6.123233995736766e-17,1,0,1,1,134,0,1,,FKID007221,Mysore Road,vehicle_breakdown,High,vehicle_breakdown_Mysore Road,vehicle_breakdown_High,vehicle_breakdown_Jnanabharathi,Jnanabharathi,West Zone 1,0
11,14,2,44,1,6,1,12,0,0,0,1.0,6.123233995736766e-17,0,1,1,1,123,0,0,45.685754933333335,FKID007222,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Sheshadripuram,Sheshadripuram,Central Zone 2,0
11,14,2,44,1,6,1,12,0,0,0,1.0,6.123233995736766e-17,0,1,1,1,123,0,0,,FKID007223,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Sheshadripuram,Sheshadripuram,Central Zone 2,0
11,14,2,37,7,6,1,12,0,0,0,1.0,6.123233995736766e-17,0,1,1,1,116,0,0,33.111599733333335,FKID007224,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Mico Layout,Mico Layout,South Zone 2,0
11,11,0,29,6,7,1,12,0,0,0,0.9659258262890683,-0.25881904510252063,0,1,0,1,89,0,0,,FKID007225,Non-corridor,road_conditions,Low,road_conditions_Non-corridor,road_conditions_Low,road_conditions_K.S. Layout,K.S. Layout,South Zone 1,0
10,14,10,10,1,9,1,12,1,0,0,0.7071067811865476,-0.7071067811865475,1,0,1,1,27,1,1,107.22244468333334,FKID007226,Mysore Road,vehicle_breakdown,High,vehicle_breakdown_Mysore Road,vehicle_breakdown_High,vehicle_breakdown_City Market,City Market,Central Zone 2,0
11,14,3,51,1,19,1,12,1,0,0,-0.9659258262890684,0.2588190451025203,0,1,1,1,105,0,0,129.90277936666666,FKID007227,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Wilson Garden,Wilson Garden,Central Zone 2,0
19,14,2,53,8,19,1,12,1,0,0,-0.9659258262890684,0.2588190451025203,1,0,1,1,280,0,1,38.30340338333333,FKID007228,Tumkur Road,vehicle_breakdown,High,vehicle_breakdown_Tumkur Road,vehicle_breakdown_High,vehicle_breakdown_Yeshwanthpura,Yeshwanthpura,West Zone 1,0
10,14,5,6,9,20,1,12,1,0,0,-0.8660254037844386,0.5000000000000001,1,0,1,1,297,0,1,36.22502158333334,FKID007229,Mysore Road,vehicle_breakdown,High,vehicle_breakdown_Mysore Road,vehicle_breakdown_High,vehicle_breakdown_Byatarayanapura,Byatarayanapura,West Zone 2,0
11,14,3,53,8,20,1,12,1,0,0,-0.8660254037844386,0.5000000000000001,0,1,1,1,280,1,0,,FKID007230,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Yeshwanthpura,Yeshwanthpura,West Zone 1,0
11,14,7,35,2,20,1,12,1,0,0,-0.8660254037844386,0.5000000000000001,0,1,1,1,120,1,0,67.44224876666667,FKID007231,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Mahadevapura,Mahadevapura,East Zone 1,0
21,14,3,42,9,20,1,12,1,0,0,-0.8660254037844386,0.5000000000000001,1,0,1,1,104,0,1,,FKID007232,West of Chord Road,vehicle_breakdown,High,vehicle_breakdown_West of Chord Road,vehicle_breakdown_High,vehicle_breakdown_Rajajinagar,Rajajinagar,West Zone 2,0
10,14,7,7,1,20,1,12,1,0,0,-0.8660254037844386,0.5000000000000001,1,0,1,1,192,0,1,8.948683866666666,FKID007233,Mysore Road,vehicle_breakdown,High,vehicle_breakdown_Mysore Road,vehicle_breakdown_High,vehicle_breakdown_Chamarajpet,Chamarajpet,Central Zone 2,0
14,14,3,3,4,21,1,12,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,1,1,245,0,1,108.81123375,FKID007234,ORR North 1,vehicle_breakdown,High,vehicle_breakdown_ORR North 1,vehicle_breakdown_High,vehicle_breakdown_Banaswadi,Banaswadi,North Zone 1,0
21,14,2,49,9,21,1,12,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,1,1,58,0,1,32.680638949999995,FKID007235,West of Chord Road,vehicle_breakdown,High,vehicle_breakdown_West of Chord Road,vehicle_breakdown_High,vehicle_breakdown_Vijayanagara,Vijayanagara,West Zone 2,0
2,14,2,41,9,21,1,12,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,1,1,127,0,1,83.49164651666666,FKID007236,Bellary Road 1,vehicle_breakdown,High,vehicle_breakdown_Bellary Road 1,vehicle_breakdown_High,vehicle_breakdown_R.T. Nagar,R.T. Nagar,West Zone 2,0
10,4,0,17,1,22,1,12,0,0,1,-0.5000000000000004,0.8660254037844384,1,0,0,1,297,1,1,,FKID007237,Mysore Road,construction,High,construction_Mysore Road,construction_High,construction_Halasuru Gate,Halasuru Gate,Central Zone 2,0
11,14,2,51,1,23,1,12,0,0,1,-0.25881904510252157,0.9659258262890681,0,1,1,1,105,0,0,44.92332695,FKID007238,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Wilson Garden,Wilson Garden,Central Zone 2,0
19,14,5,53,8,23,1,12,0,0,1,-0.25881904510252157,0.9659258262890681,1,0,1,1,280,0,1,17.107073166666666,FKID007239,Tumkur Road,vehicle_breakdown,High,vehicle_breakdown_Tumkur Road,vehicle_breakdown_High,vehicle_breakdown_Yeshwanthpura,Yeshwanthpura,West Zone 1,0
11,14,5,10,1,0,2,12,0,0,1,0.0,1.0,0,1,1,1,27,0,0,,FKID007240,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_City Market,City Market,Central Zone 2,0
16,14,2,2,8,0,2,12,0,0,1,0.0,1.0,1,0,1,1,102,0,1,89.23145795,FKID007241,ORR West 1,vehicle_breakdown,High,vehicle_breakdown_ORR West 1,vehicle_breakdown_High,vehicle_breakdown_Banashankari,Banashankari,West Zone 1,0
11,14,3,41,5,1,2,12,0,0,1,0.25881904510252074,0.9659258262890683,0,1,1,1,127,0,0,,FKID007242,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_R.T. Nagar,R.T. Nagar,North Zone 2,0
10,14,6,17,1,2,2,12,0,0,1,0.49999999999999994,0.8660254037844387,1,0,1,1,297,0,1,77.87683966666667,FKID007243,Mysore Road,vehicle_breakdown,High,vehicle_breakdown_Mysore Road,vehicle_breakdown_High,vehicle_breakdown_Halasuru Gate,Halasuru Gate,Central Zone 2,0
6,4,0,19,4,4,2,12,0,0,1,0.8660254037844386,0.5000000000000001,0,0,0,1,276,0,1,,FKID007244,Hennur Main Road,construction,High,construction_Hennur Main Road,construction_High,construction_Hennuru,Hennuru,North Zone 1,0
11,3,0,37,7,4,2,12,0,0,1,0.8660254037844386,0.5000000000000001,0,1,0,1,116,0,0,115.82626488333334,FKID007245,Non-corridor,congestion,Low,congestion_Non-corridor,congestion_Low,congestion_Mico Layout,Mico Layout,South Zone 2,0
10,14,2,17,1,4,2,12,0,0,1,0.8660254037844386,0.5000000000000001,1,0,1,1,297,0,1,12.5486632,FKID007246,Mysore Road,vehicle_breakdown,High,vehicle_breakdown_Mysore Road,vehicle_breakdown_High,vehicle_breakdown_Halasuru Gate,Halasuru Gate,Central Zone 2,0
11,14,4,44,1,5,2,12,0,0,1,0.9659258262890683,0.25881904510252074,0,1,1,1,123,0,0,,FKID007247,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Sheshadripuram,Sheshadripuram,Central Zone 2,0
9,8,0,34,1,5,2,12,0,0,1,0.9659258262890683,0.25881904510252074,1,0,0,1,142,1,1,1.7318844333333334,FKID007248,Magadi Road,procession,High,procession_Magadi Road,procession_High,procession_Magadi Road,Magadi Road,Central Zone 2,0
9,8,0,34,1,5,2,12,0,0,1,0.9659258262890683,0.25881904510252074,1,0,0,1,142,1,1,259.4193666666667,FKID007249,Magadi Road,procession,High,procession_Magadi Road,procession_High,procession_Magadi Road,Magadi Road,Central Zone 2,0
21,6,0,49,9,5,2,12,0,0,1,0.9659258262890683,0.25881904510252074,1,0,0,1,58,1,1,178.83197656666667,FKID007250,West of Chord Road,others,High,others_West of Chord Road,others_High,others_Vijayanagara,Vijayanagara,West Zone 2,0
10,14,5,7,1,6,2,12,0,0,0,1.0,6.123233995736766e-17,1,0,1,1,192,0,1,9.021378633333336,FKID007251,Mysore Road,vehicle_breakdown,High,vehicle_breakdown_Mysore Road,vehicle_breakdown_High,vehicle_breakdown_Chamarajpet,Chamarajpet,Central Zone 2,0
11,14,4,36,8,9,2,12,1,0,0,0.7071067811865476,-0.7071067811865475,0,1,1,1,80,0,0,78.58230435,FKID007252,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Malleshwaram,Malleshwaram,West Zone 1,0
19,14,10,53,8,10,2,12,1,0,0,0.49999999999999994,-0.8660254037844387,1,0,1,1,280,0,1,9.17007925,FKID007253,Tumkur Road,vehicle_breakdown,High,vehicle_breakdown_Tumkur Road,vehicle_breakdown_High,vehicle_breakdown_Yeshwanthpura,Yeshwanthpura,West Zone 1,0
11,2,0,48,1,12,2,12,0,0,0,1.2246467991473532e-16,-1.0,0,1,0,1,37,0,0,,FKID007254,Non-corridor,accident,Low,accident_Non-corridor,accident_Low,accident_V.V.Puram (C.Pet),V.V.Puram (C.Pet),Central Zone 2,0
19,14,6,39,8,18,2,12,1,0,0,-1.0,-1.8369701987210297e-16,1,0,1,1,178,0,1,63.1243505,FKID007255,Tumkur Road,vehicle_breakdown,High,vehicle_breakdown_Tumkur Road,vehicle_breakdown_High,vehicle_breakdown_Peenya,Peenya,West Zone 1,0
11,14,10,48,1,18,2,12,1,0,0,-1.0,-1.8369701987210297e-16,0,1,1,1,37,0,0,,FKID007256,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_V.V.Puram (C.Pet),V.V.Puram (C.Pet),Central Zone 2,0
5,14,3,45,1,19,2,12,1,0,0,-0.9659258262890684,0.2588190451025203,1,0,1,1,93,0,1,,FKID007257,CBD 2,vehicle_breakdown,High,vehicle_breakdown_CBD 2,vehicle_breakdown_High,vehicle_breakdown_Shivajinagar,Shivajinagar,Central Zone 2,0
5,14,3,45,1,19,2,12,1,0,0,-0.9659258262890684,0.2588190451025203,1,0,1,1,93,0,1,,FKID007258,CBD 2,vehicle_breakdown,High,vehicle_breakdown_CBD 2,vehicle_breakdown_High,vehicle_breakdown_Shivajinagar,Shivajinagar,Central Zone 2,0
11,14,2,51,1,1,3,12,0,0,1,0.25881904510252074,0.9659258262890683,0,1,1,1,105,0,0,47.84910341666667,FKID007259,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Wilson Garden,Wilson Garden,Central Zone 2,0
11,6,0,17,1,19,2,12,1,0,0,-0.9659258262890684,0.2588190451025203,0,1,0,1,297,0,0,85.23560838333333,FKID007260,Non-corridor,others,Low,others_Non-corridor,others_Low,others_Halasuru Gate,Halasuru Gate,Central Zone 2,0
10,14,3,1,0,20,2,12,1,0,0,-0.8660254037844386,0.5000000000000001,1,0,1,1,171,0,1,50.35936076666667,FKID007261,Mysore Road,vehicle_breakdown,High,vehicle_breakdown_Mysore Road,vehicle_breakdown_High,vehicle_breakdown_Ashok Nagar,Ashok Nagar,Central Zone 1,0
2,14,3,32,5,20,2,12,1,0,0,-0.8660254037844386,0.5000000000000001,1,0,1,1,272,0,1,7.1787815833333335,FKID007262,Bellary Road 1,vehicle_breakdown,High,vehicle_breakdown_Bellary Road 1,vehicle_breakdown_High,vehicle_breakdown_Kodigehalli,Kodigehalli,North Zone 2,0
11,14,2,17,1,20,2,12,1,0,0,-0.8660254037844386,0.5000000000000001,0,1,1,1,297,1,0,,FKID007263,Non-corridor,vehicle_breakdown,Low,vehicle_breakdown_Non-corridor,vehicle_breakdown_Low,vehicle_breakdown_Halasuru Gate,Halasuru Gate,Central Zone 2,0
1,7,0,21,7,21,2,12,0,0,0,-0.7071067811865477,0.7071067811865474,0,0,0,1,117,0,1,,FKID007264,Bannerghata Road,pot_holes,High,pot_holes_Bannerghata Road,pot_holes_High,pot_holes_Hulimavu,Hulimavu,South Zone 2,0
10,14,6,17,1,21,2,12,0,0,0,-0.7071067811865477,0.7071067811865474,1,0,1,1,297,0,1,,FKID007265,Mysore Road,vehicle_breakdown,High,vehicle_breakdown_Mysore Road,vehicle_breakdown_High,vehicle_breakdown_Halasuru Gate,Halasuru Gate,Central Zone 2,0
11,6,0,28,3,22,2,12,0,0,1,-0.5000000000000004,0.8660254037844384,0,1,0,1,228,0,0,,FKID007266,Non-corridor,others,Low,others_Non-corridor,others_Low,others_K.R. Pura,K.R. Pura,East Zone 2,0
0,14,9,27,4,23,2,12,0,0,1,-0.25881904510252157,0.9659258262890681,0,0,1,1,74,0,1,91.12731315,FKID007267,Airport New South Road,vehicle_breakdown,High,vehicle_breakdown_Airport New South Road,vehicle_breakdown_High,vehicle_breakdown_K.G. Halli,K.G. Halli,North Zone 1,0
