id,event_type,event_cause,latitude,longitude,address,corridor,junction,zone,police_station,priority,requires_road_closure,vehicle_type,start_datetime,end_datetime,closed_datetime,status,is_stale_active,duration_mins,hour_of_day,day_of_week,month,is_high_priority_corridor,is_non_corridor,description,modified_datetime
FKID007073,unplanned,vehicle_breakdown,12.9810524,77.5707182,"Bhashyam Main Road, Sangolli Rayanna Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",Non-corridor,PlatformRdJunction,Central Zone 2,Sheshadripuram,Low,False,lcv,2023-12-21 00:09:59.096000+00:00,,,closed,False,,0,3,12,False,True,,2023-12-21 02:35:47.579951+00:00
FKID007080,unplanned,vehicle_breakdown,12.9603057,77.5875364,"Lalbagh Main Road, KS Garden, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",Non-corridor,PurnimaTheaterJunc,Central Zone 2,Halasuru Gate,Low,False,lcv,2023-12-21 05:28:55.499000+00:00,,,closed,False,,5,3,12,False,True,,2023-12-21 07:35:47.966917+00:00
FKID007094,unplanned,vehicle_breakdown,12.9646867,77.575565,"BGS Flyover, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",Mysore Road,K R MarketJunction,Central Zone 2,City Market,High,False,lcv,2023-12-21 19:59:40.470000+00:00,,2023-12-21 21:11:34.326064+00:00,closed,False,71.89760106666667,19,3,12,True,False,Back wheel cut sir.,2023-12-21 21:11:34.326606+00:00
FKID007111,unplanned,vehicle_breakdown,12.9727963,77.5692798,"1st Cross Road, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",Non-corridor,ShantalaJunction,Central Zone 2,Chamarajpet,Low,False,lcv,2023-12-22 00:24:37.842000+00:00,,2023-12-22 00:31:33.754652+00:00,closed,False,6.931877533333333,0,4,12,False,True,"Vehicle offroad sir, one side traffic moving no problem sir",2023-12-22 00:31:33.755355+00:00
FKID007119,unplanned,vehicle_breakdown,13.0288429,77.5396088,"Mumbai Bengaluru Highway, Godrej Tiara, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Tumkur Road,GoruguntepalyaJunc,West Zone 1,Yeshwanthpura,High,False,lcv,2023-12-22 05:14:37.582000+00:00,,,closed,False,,5,4,12,True,False,Clutch problem near goraguntepalya bus stop towards CMTI junction traffic no problem sir,2023-12-22 07:35:47.930866+00:00
FKID007125,unplanned,vehicle_breakdown,12.9364699,77.5198595,"Mysore Road, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",Mysore Road,RajeshwariJunc,West Zone 1,Byatarayanapura,High,True,lcv,2023-12-23 06:42:58.450000+00:00,,,closed,False,,6,5,12,True,False,Off laod,2023-12-23 09:35:47.775870+00:00
FKID007134,unplanned,vehicle_breakdown,12.9156014,77.5999341,"Jayadeva BTM Underpass, Jayadeva Junction, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560029 (India)",Bannerghata Road,JayadevaHospitalJunc,South Zone 1,Mico Layout,High,False,lcv,2023-12-22 22:28:50.256000+00:00,,,closed,False,,22,4,12,False,False,LCV is off road due to backside left tyre is puncher in jayadeva underpass gurapannapalya jn to [PERSON] no problem for traffic sir,2023-12-23 00:35:48.044788+00:00
FKID007140,unplanned,vehicle_breakdown,13.034555,77.5300311,"Mumbai Bengaluru Highway, Narasimhaiah Industrial Estate, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",Tumkur Road,SRS Peenya Junc,West Zone 1,Yeshwanthpura,High,False,lcv,2023-12-23 01:52:00.300000+00:00,,2023-12-23 02:10:01.301297+00:00,closed,False,18.016688283333334,1,5,12,True,False,Tyre puncher SRS on flyover towards CMTI junction traffic one side moving sir,2023-12-23 02:10:01.301873+00:00
FKID007144,unplanned,vehicle_breakdown,13.0436821,77.5536264,"Outer Ring Road, Sharadamba Nagar, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",ORR North 2,BEL Circle,North Zone 2,Jalahalli,High,False,lcv,2023-12-23 03:32:06.418000+00:00,,,closed,False,,3,5,12,True,False,Due to engine heat,2023-12-23 05:35:47.626147+00:00
FKID007155,unplanned,vehicle_breakdown,12.9641586,77.5697623,"BGS Flyover, Church Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",Mysore Road,BiryandCircle,Central Zone 2,Chamarajpet,High,False,lcv,2023-12-23 19:38:23+00:00,,2023-12-23 20:00:40.591265+00:00,closed,False,22.29318775,19,5,12,True,False,Traffic no problem sir.,2023-12-23 20:00:40.591807+00:00
FKID007158,unplanned,vehicle_breakdown,12.9274831,77.6214437,"1st Cross Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",IRR(Thanisandra road),KoramangalaWaterTankJunc,South Zone 2,Adugodi,High,False,lcv,2023-12-23 20:22:48.629000+00:00,,,closed,False,,20,5,12,False,False,ವೆಹಿಕಲ್ starting.problum.,2023-12-23 22:35:47.880829+00:00
FKID007162,unplanned,vehicle_breakdown,13.0413267,77.5168577,"Mumbai Bengaluru Highway, Netaji Nagar, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",Tumkur Road,JalahalliCross(SM Circle),West Zone 1,Peenya,High,False,lcv,2023-12-23 21:47:40.428000+00:00,,2023-12-23 22:10:00.660926+00:00,closed,False,22.33721543333333,21,5,12,True,False,[LOCATION] station on flyover LCV vehicle off-road towards city traffic one side movement,2023-12-23 22:10:00.661442+00:00
FKID007171,unplanned,vehicle_breakdown,13.0844319,77.5941662,"Bellary Road, Daffodils, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",Bellary Road 2,YelhankaBypass,North Zone 1,Yelahanka,High,False,lcv,2023-12-24 06:06:26.944000+00:00,,,closed,False,,6,6,12,True,False,,2023-12-24 09:54:10.681581+00:00
FKID007174,unplanned,vehicle_breakdown,13.01776168,77.55853225,"Canara Union Road, Embassy Heritage Apartment, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Tumkur Road,YeshwanthpuraCircle,West Zone 2,Yeshwanthpura,High,False,lcv,2023-12-24 07:11:01.322000+00:00,,2023-12-24 07:33:45.873749+00:00,closed,False,22.74252915,7,6,12,True,False,Tata ace off road near [LOCATION] towards ypr circle sir,2023-12-24 07:33:45.874286+00:00
FKID007185,unplanned,vehicle_breakdown,13.0744799,77.592693,"Bellary Road, Century Horizon, Yashoda Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560065 (India)",Bellary Road 2,JakkurCrossJunction,North Zone 1,Yelahanka,High,False,lcv,2023-12-25 00:19:01.400000+00:00,,2023-12-25 00:53:31.158313+00:00,closed,False,34.49597188333333,0,0,12,True,False,,2023-12-25 00:53:31.158857+00:00
FKID007193,unplanned,vehicle_breakdown,13.0438055,77.5538975,"Outer Ring Road, Sharadamba Nagar, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",ORR North 2,BEL Circle,North Zone 2,Jalahalli,High,False,lcv,2023-12-25 08:50:51.675000+00:00,,,closed,False,,8,0,12,True,False,Due to break jam.. [PERSON] turn towards muttyal nagar,2023-12-25 11:35:47.789391+00:00
FKID007208,unplanned,vehicle_breakdown,13.0394053,77.5184935,"100 Feet Road, Vivekanand Nagar, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",Tumkur Road,JalahalliCross(SM Circle),West Zone 1,Peenya,High,False,lcv,2023-12-26 00:59:59.741000+00:00,,2023-12-26 02:12:58.314084+00:00,closed,False,72.97621806666666,0,1,12,True,False,S m Circle on flyover LCV vehicle off-road towards city traffic one side movement,2023-12-26 02:12:58.314627+00:00
FKID007209,unplanned,vehicle_breakdown,13.0412569,77.5167989,"Mumbai Bengaluru Highway, Netaji Nagar, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",Tumkur Road,JalahalliCross(SM Circle),West Zone 1,Peenya,High,False,lcv,2023-12-26 01:53:49.366000+00:00,,2023-12-26 02:01:56.208842+00:00,closed,False,8.114047366666666,1,1,12,True,False,Chokkasandra on flyover LCV Goods vehicle off-road towards city traffic one side movement,2023-12-26 02:01:56.209403+00:00
FKID007216,unplanned,vehicle_breakdown,12.9633292,77.5672813,"Mysore Road, Anandpuram, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",Mysore Road,Dr TCM RoyanRd near AmbedkarStatue,Central Zone 2,Chamarajpet,High,False,lcv,2023-12-26 03:32:42.870000+00:00,,,closed,False,,3,1,12,True,False,BGs  fly over out going said sir,2023-12-26 05:35:47.853261+00:00
FKID007229,unplanned,vehicle_breakdown,12.9527733,77.5413383,"NH 275, KR Market Road Junction, Bapuji Nagar, Bengaluru, Karnataka. Pin-560026 (India)",Mysore Road,SatteliteBusStandJunc,West Zone 2,Byatarayanapura,High,False,lcv,2023-12-26 20:10:49.627000+00:00,,2023-12-26 20:47:03.128295+00:00,closed,False,36.22502158333334,20,1,12,True,False,Steering rod cuted sir,2023-12-26 20:47:03.128833+00:00
FKID007239,unplanned,vehicle_breakdown,13.0293508,77.5395501,"Outer Ring Road, RNS Shriniketan, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Tumkur Road,GoruguntepalyaJunc,West Zone 1,Yeshwanthpura,High,False,lcv,2023-12-26 23:51:58.207000+00:00,,2023-12-27 00:09:04.631390+00:00,closed,False,17.107073166666666,23,1,12,True,False,Tyer punchar,2023-12-27 00:09:04.631976+00:00
FKID007240,unplanned,vehicle_breakdown,12.95858962,77.57766366,"Kalasipalyam Main Road, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",Non-corridor,Basappa Circle Junction,Central Zone 2,City Market,Low,False,lcv,2023-12-27 00:19:16.104000+00:00,,,closed,False,,0,2,12,False,True,Test accident,2023-12-27 02:35:47.620501+00:00
FKID007251,unplanned,vehicle_breakdown,12.9628997,77.566492,"BGS Flyover, Anandpuram, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",Mysore Road,Dr TCM RoyanRd near AmbedkarStatue,Central Zone 2,Chamarajpet,High,False,lcv,2023-12-27 06:39:00.579000+00:00,,2023-12-27 06:48:01.861718+00:00,closed,False,9.021378633333335,6,2,12,True,False,,2023-12-27 06:48:01.862405+00:00
FKID007273,unplanned,vehicle_breakdown,12.9918751,77.7157142,"Whitefield Road, Hoodi Circle, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)",Non-corridor,HoodiJunction,East Zone 1,Mahadevapura,Low,True,lcv,2023-12-28 01:27:21.156000+00:00,,,closed,False,,1,3,12,False,True,Break down sir,2023-12-28 03:35:47.495333+00:00
FKID007286,unplanned,vehicle_breakdown,12.98766251,77.73536198,"Whitefield Road, International Technology Park Bangalore, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",Non-corridor,BigBazaar(Whitefield)Junc,East Zone 1,Mahadevapura,Low,False,lcv,2023-12-28 18:32:47.510000+00:00,,,closed,False,,18,3,12,False,True,,2023-12-28 20:35:48.060974+00:00
FKID007296,unplanned,vehicle_breakdown,12.9498102,77.5960911,"7th Main Road, NGO Colony, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",Non-corridor,SiddapuraJunction,,Wilson Garden,Low,False,lcv,2024-01-23 00:47:11.112000+00:00,,,closed,False,,0,1,1,False,True,Vehical break down offlroad,2024-01-23 03:35:48.046946+00:00
FKID007309,unplanned,vehicle_breakdown,13.0157188,77.563033,"CV Raman Road, SBD Township Sector B, BHEL Township, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Tumkur Road,MS RamaiahJunc(TollGate),West Zone 2,Sadashivanagar,High,False,lcv,2023-12-29 00:31:44.089000+00:00,,,closed,False,,0,4,12,True,False,Vehicle off road,2023-12-29 02:35:47.848284+00:00
FKID007315,unplanned,vehicle_breakdown,12.9877802,77.7350381,"Whitefield Road, Sadaramangala Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",Non-corridor,BigBazaar(Whitefield)Junc,East Zone 1,Mahadevapura,Low,False,lcv,2023-12-29 03:52:26.804000+00:00,,,closed,False,,3,4,12,False,True,Traffic slow moment bigbazar signal towards hope farm,2023-12-29 06:35:48.065313+00:00
FKID007321,unplanned,vehicle_breakdown,12.9918486,77.6591136,"Old Madras Road, Salarpuria Sattva, Rajanna Colony, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",Old Madras Road,BigBazaarJunction(OldMadrasRd),Central Zone 1,Banaswadi,High,False,lcv,2023-12-29 05:39:00.100000+00:00,,,closed,False,,5,4,12,True,False,[PERSON] sir,2023-12-29 08:35:48.415466+00:00
FKID007331,unplanned,vehicle_breakdown,12.9663838,77.6246368,"Old Airport Road, Nanavali Dargah, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",Non-corridor,CommandoHospitalJunc,Central Zone 1,Halasur,Low,False,lcv,2023-12-29 19:58:00.464000+00:00,,2023-12-29 20:35:03.078841+00:00,closed,False,37.04358068333333,19,4,12,False,True,,2023-12-29 20:35:03.079394+00:00
FKID007343,unplanned,vehicle_breakdown,13.0089306,77.5912608,"Jayamahal Main Road, Vasanth Enclave, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",Non-corridor,CIL CrossJunction-JayamahalRd,West Zone 2,R.T. Nagar,Low,False,lcv,2023-12-30 01:44:40.618000+00:00,,,closed,False,,1,5,12,False,True,Tata ac good vehicle accel blade cut,2023-12-30 07:35:39.331036+00:00
FKID007357,unplanned,vehicle_breakdown,13.0708042,77.5928709,"Bellary Road, Vista Pixel, Jakkuru Layout, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",Bellary Road 2,JakkurCrossJunction,North Zone 1,Kodigehalli,High,False,lcv,2023-12-30 07:48:57.045000+00:00,,,closed,False,,7,5,12,True,False,,2023-12-30 10:35:48.352675+00:00
FKID007359,unplanned,vehicle_breakdown,13.020954,77.5523526,"Mumbai Bengaluru Highway, Aparna Elina, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Tumkur Road,TumkurRdMarappanapalyaJunc,West Zone 1,Yeshwanthpura,High,False,lcv,2023-12-30 19:16:28.780000+00:00,,2023-12-30 19:37:12.797280+00:00,closed,False,20.733621333333335,19,5,12,True,False,,2023-12-30 19:37:12.797815+00:00
FKID007384,unplanned,vehicle_breakdown,12.9583875,77.5547121,"Mysore Road, Valmiki Nagar, Bengaluru, Karnataka. Pin-560026 (India)",Mysore Road,BangaloreBodyBuildersJunc,Central Zone 2,Chamarajpet,High,False,lcv,2023-12-31 08:28:31.872000+00:00,,2023-12-31 08:47:34.599361+00:00,closed,False,19.045456016666666,8,6,12,True,False,,2023-12-31 08:47:34.600009+00:00
FKID007423,unplanned,vehicle_breakdown,12.9256633,77.617345,"Madiwala Underpass, Madiwala Junction, Madivala, Bengaluru, Karnataka. Pin-560068 (India)",Hosur Road,AyyappaTempleJunc,South Zone 2,Madiwala,High,False,lcv,2024-01-02 19:06:04.654000+00:00,,2024-01-02 19:55:31.126160+00:00,closed,False,49.44120266666666,19,1,1,True,False,,2024-01-02 19:55:31.126836+00:00
FKID007427,unplanned,vehicle_breakdown,12.97569092,77.55547597,"G Narayana Kumar Road, Purva Blubelle, KP Agrahara, Bengaluru, Karnataka. Pin-560023 (India)",Magadi Road,PrasannaJunction,Central Zone 2,Magadi Road,High,False,lcv,2024-01-02 20:49:31.455000+00:00,,,closed,False,,20,1,1,True,False,Gear box problem,2024-01-02 23:35:47.972669+00:00
FKID007444,unplanned,vehicle_breakdown,13.0403108,77.5185455,"SM Road, Jalahalli Cross Junction, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",Tumkur Road,JalahalliCross(SM Circle),North Zone 2,Chikkabanavara,High,False,lcv,2024-01-03 05:55:14.708000+00:00,,,closed,False,,5,2,1,True,False,,2024-01-03 08:35:47.912709+00:00
FKID007463,unplanned,vehicle_breakdown,12.8985555,77.6003855,"Bannerghatta Main Road, Bilekahalli Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",Bannerghata Road,BilekahalliJunc,South Zone 2,Mico Layout,High,False,lcv,2024-01-03 21:10:54.754000+00:00,,,closed,False,,21,2,1,False,False,Infrontof of Mahindra service center lgv off road due to bearing got broken have left side no problem to traffic from hsbc to [LOCATION] junction sir,2024-01-03 23:35:48.159879+00:00
FKID007481,unplanned,vehicle_breakdown,12.9365859,77.5126741,"Bangalore University Road, Navami Landmark, Bangalore University, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",Mysore Road,UniversityJunc(Janabharti),West Zone 1,Jnanabharathi,High,False,lcv,2024-01-04 06:58:05.553000+00:00,,,closed,False,,6,3,1,True,False,Byattery problem vehicle stop,2024-01-04 09:35:48.182774+00:00
FKID007514,unplanned,vehicle_breakdown,12.9251594,77.5502933,"Dr Rajkumar Puniya Bhoomi Road, Block 6, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",ORR West 1,KatriguppeJunction,West Zone 1,Banashankari,High,False,lcv,2024-01-05 08:46:07.435000+00:00,,2024-01-05 09:44:44.968140+00:00,closed,False,58.62555233333333,8,4,1,True,False,TT vehicale Break Down  InNear Katriguppe Juction. [LOCATION],2024-01-05 09:44:44.968623+00:00
FKID007516,unplanned,vehicle_breakdown,13.0082786,77.693702,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",Non-corridor,Devasandra(k r puram),East Zone 2,K.R. Pura,Low,False,lcv,2024-01-05 18:55:33.111000+00:00,,,closed,False,,18,4,1,False,True,"Vehicle breakdown infront of kanti sweets devasandra,  [PERSON] towards city traffic slow moving  sir",2024-01-05 21:35:47.899102+00:00
FKID007528,unplanned,vehicle_breakdown,13.0408993,77.6175355,"MBT Road, Ebisu Tech Park, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",ORR North 1,"VeerannapalyaJunction(BEL,HO)",North Zone 1,Hennuru,High,False,lcv,2024-01-06 00:02:42.781000+00:00,,,closed,False,,0,5,1,True,False,"ನಮಸ್ತೆ ಸರ್, ವೀರಣ್ಣ ಪಾಳ್ಯ ಡೌನ್ ಅವರ ಕಡೆ ಲಾರಿ ಆಫ್ ರೋಡ್ ಆಗಿದ್ದು ಸೈಡಲ್ಲಿ ಹಾಕಿರುತ್ತೇವೆ ಸರ್ ಟ್ರಾಫಿಕ್ ಇದ್ದು ಕ್ಲಿಯರ್ ಮಾಡುತ್ತಿದ್ದೇವೆ ಸರ್",2024-01-06 02:35:48.022392+00:00
FKID007533,unplanned,vehicle_breakdown,12.9870791,77.5204831,"Magadi Main Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",Magadi Road,Sumanhalli,West Zone 1,Kamakshipalya,High,False,lcv,2024-01-06 05:04:21.601000+00:00,,,closed,False,,5,5,1,True,False,,2024-01-06 07:35:47.851666+00:00
FKID007539,unplanned,vehicle_breakdown,13.0454219,77.5565517,"Sir M Vishveshwarya Circle, Dr GP Rajarathnam Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",ORR North 2,BEL Circle,North Zone 1,Jalahalli,High,False,lcv,2024-01-06 07:24:50.586000+00:00,,,closed,False,,7,5,1,True,False,Starting problem,2024-01-06 09:35:48.028820+00:00
FKID007544,unplanned,vehicle_breakdown,13.0962042,77.5951723,"BB Road, Yelahanka Circle, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",Bellary Road 2,YelhankaCircle,North Zone 2,Yelahanka,High,False,lcv,2024-01-06 09:16:27.012000+00:00,,,closed,False,,9,5,1,True,False,hgv off road at railwy under pass near yalahanka circle due to batry problem sir. Traffic normrle moment sir,2024-01-06 11:35:47.916850+00:00
FKID007547,unplanned,vehicle_breakdown,13.0933167,77.5970884,"Bellary Road, Concorde Mayfair, KHB Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",Bellary Road 2,YelhankaCircle,North Zone 2,Yelahanka,High,False,lcv,2024-01-06 20:32:24.682000+00:00,,2024-01-06 22:20:43.388866+00:00,closed,False,108.3117811,20,5,1,True,False,,2024-01-06 22:20:43.389431+00:00
FKID007565,unplanned,vehicle_breakdown,13.1181733,77.6089981,"Bellary Road, Adithya Tranquil, Jayamuni Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",Bellary Road 2,BagalurCrossJunc,North Zone 2,Yelahanka,High,False,lcv,2024-01-07 04:00:17.904000+00:00,,,closed,False,,4,6,1,True,False,Bagaluru onflyover to wards airport LGV vehicle tyer bust sir traffic normal mument sir,2024-01-07 06:35:47.831107+00:00
FKID007595,unplanned,vehicle_breakdown,13.0328783,77.5409111,"Outer Ring Road, Jain Heights Revanta, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",ORR North 2,GoruguntepalyaJunc,West Zone 1,Yeshwanthpura,High,False,lcv,2024-01-08 19:45:25.663000+00:00,,,closed,False,,19,0,1,True,False,Starting problem MES road near CQAE gate towards goraguntepalya traffic no problem sir,2024-01-08 22:35:48.192275+00:00
FKID007602,unplanned,vehicle_breakdown,12.9284666,77.5458777,"Dr Rajkumar Puniya Bhoomi Road, Banashankari, Bengaluru, Karnataka. Pin-560085 (India)",ORR West 1,ItmaduJunction,West Zone 2,Banashankari,High,False,lcv,2024-01-08 21:27:11.688000+00:00,,2024-01-08 21:40:12.381541+00:00,closed,False,13.011559016666666,21,0,1,True,False,Tempo Truck Break  Down,2024-01-08 21:40:12.382004+00:00
FKID007610,unplanned,vehicle_breakdown,12.9908196,77.6562969,"Old Madras Road, Big Bazaar Junction, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",Old Madras Road,BigBazaarJunction(OldMadrasRd),Central Zone 1,Banaswadi,High,False,lcv,2024-01-09 02:39:00.878000+00:00,,,closed,False,,2,1,1,True,False,Offload Tempo,2024-01-09 05:35:47.816603+00:00
FKID007624,unplanned,vehicle_breakdown,12.953795,77.542525,"Mysore Road, Satellite Bus Stand Junction, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",Mysore Road,SatteliteBusStandJunc,West Zone 2,Byatarayanapura,High,False,lcv,2024-01-09 18:55:58.465000+00:00,,,closed,False,,18,1,1,True,False,Staring problem sir,2024-01-09 21:35:47.998215+00:00
FKID007634,unplanned,vehicle_breakdown,12.8905314,77.5981768,"Arekere Main Road, Arekere Gate Junction, Arakere, Bengaluru, Karnataka. Pin-560076 (India)",Bannerghata Road,ArakereGateJunc,South Zone 2,Hulimavu,High,False,lcv,2024-01-09 23:01:18.092000+00:00,,,closed,False,,23,1,1,False,False,,2024-01-10 01:35:47.780806+00:00
